outcome,Trend,category,b_APOMO95445,pval_APOMO95445,b_CD276,pval_CD276,b_Dementia ,pval_Dementia ,b_Dementia in Alzheimer disease ,pval_Dementia in Alzheimer disease ,b_Dementia in other diseases classified elsewhere ,pval_Dementia in other diseases classified elsewhere ,b_EGFRP00533,pval_EGFRP00533,b_GDF15Q99988,pval_GDF15Q99988,b_GHRLQ9UBU3,pval_GHRLQ9UBU3,b_LGALS4P56470,pval_LGALS4P56470,b_Unspecified dementia ,pval_Unspecified dementia ,b_Vascular dementia ,pval_Vascular dementia ,b_demenitameta,pval_demenitameta,pval_anycause
X-22771 levels ,met1400,5,-0.037432246,0.500350897436373,0,1,0,1,0,1,0,1,-0.124169376,0.11106599103386,0.0016215072105271,0.97659597531779,-0.072812922,0.202651262997297,-0.07982933,0.047361598716368,0,1,0,1,0,1,1
X-22776 levels ,met1400,5,0.0390338106248731,0.391119379012238,0.0775858693564511,0.054160588794212,0,1,0,1,0,1,0.105433436003993,0.140226337678418,-0.020069971,0.79666017076857,-0.002802404,0.961437072893377,0.069790860125311,0.160942092630809,0,1,0,1,0,1,1
X-22834 levels ,met1400,5,-0.015395645,0.788764363062013,-0.04124127,0.440512204130817,0,1,0,1,0,1,0.0015959622714462,0.982900408389455,-0.000467132,0.995774379198041,0.0644091040334415,0.254968545265253,0.0045882756663169,0.921690101657043,0,1,0,1,0,1,1
X-23276 levels ,met1400,5,0.109169056468028,0.0457990429545805,0,1,0,1,0,1,0,1,-0.031052881,0.701329881198519,-0.092242692,0.220744345706307,-0.029400778,0.633517547996501,-0.008786485,0.877429138625209,0,1,0,1,0,1,1
X-23587 levels ,met1400,5,-0.037866241,0.385255263747811,-0.011354374,0.755568109518798,0,1,0,1,0,1,0.0387692282022703,0.565777860886317,0.0477564779272767,0.400200155405866,0.0486711978175678,0.356101903846762,-0.039553285,0.338891819602366,0,1,0,1,0,1,1
X-23593 levels ,met1400,5,-0.083273116,0.0541517376630773,0,1,0,1,0,1,0,1,-0.110372864,0.0848476887762709,-0.034528265,0.518732728188791,0.126497238416508,0.0089219673643738,0.0218129210093419,0.584553982505405,0,1,0,1,0,1,1
X-23636 levels ,met1400,5,0.0411553790104913,0.43117339141999,0.0375494440940882,0.286709449910333,0,1,0,1,0,1,0.0515557909487173,0.551277123753956,-0.097606426,0.0944998412494793,0.096659892987392,0.11917163441069,0.0167381225108354,0.675304667646957,0,1,0,1,0,1,1
X-23639 levels ,met1400,5,-0.101043343,0.0803087266756363,-0.002689475,0.961020020490606,0.178792970742517,0.0185359406305956,0.262481384684871,0.0162834866787142,-0.018677791,0.929173261241751,-0.047207639,0.579953063951743,0.0055112389263378,0.933580789621089,0.0691287995489426,0.254953271388117,-0.032095284,0.422780761792208,0.143852301298548,0.296664973361477,0.186357981030968,0.195581252587289,-0.081989087,0.949628838519392,0.0162834866787142
X-23641 levels ,met1400,5,0.0186243490808996,0.677148130594975,-0.004494566,0.904157174809928,0.0184412557636191,0.558436736058996,0.0085530187726353,0.871291164437001,-0.043129117,0.693932589833944,0.0651454176296012,0.360649727801116,0.0781823941282174,0.178278453836592,0.0234035349184577,0.739261773375701,-0.035882783,0.512935155116742,0.0343081377714359,0.581817311240511,-0.047768413,0.535777438245239,0.469414229113513,0.561468248558396,1
X-23644 levels ,met1400,5,0.0057092057270845,0.892133955450033,0.053302200267108,0.134287624479507,0,1,0,1,0,1,-0.022723349,0.782183951362782,0.0242852615815066,0.660808704803801,0.16090007313111,0.0014982750684476,0.0726718917367185,0.088626344430002,0,1,0,1,0,1,1
X-23648 levels ,met1400,5,-0.053672196,0.218722792179123,0,1,0,1,0,1,0,1,-0.024186265,0.720414060123936,0.0824531690962019,0.144757431824279,0.0204912712131558,0.719512045268413,0.083486869496861,0.0585799864893014,0,1,0,1,0,1,1
X-23654 levels ,met1400,5,0.0071943385876013,0.882542068336788,0.0118917061465409,0.806216668922385,-0.001980993,0.961740687055612,0.0090697036741794,0.889956695538067,-0.057329463,0.672858138833858,0.0398003008322028,0.611350310018525,-0.02941463,0.577120054961727,0.0246989191058138,0.65107171419175,-0.002801388,0.949224252427591,-0.016500507,0.866727659143967,0.0174359942031244,0.874194911552071,0,1,1
X-23655 levels ,met1400,5,-0.024345402,0.596263636527466,0,1,0,1,0,1,0,1,-0.09972058,0.218863335361831,-0.000995873,0.986853081490051,0.0259713251056568,0.663241871021808,-0.030815069,0.483866994077859,0,1,0,1,0,1,1
X-23659 levels ,met1400,5,-0.02098229,0.597227862373892,0,1,-0.007975161,0.883147876764975,0.0009924262262911,0.989701429872562,-0.249462394,0.118274108336346,-0.003820858,0.94993964193208,-0.045556834,0.517406845262273,0.0531644841171612,0.272881928371227,-0.003828326,0.928952218716896,0.0439550060520877,0.627579498976743,0.0194439347597854,0.906549724078828,2.09625770638665,0.029257915702409,0.029257915702409
X-23665 levels ,met1400,5,-0.065758751,0.137913771699733,-0.035406162,0.345217770365689,0,1,0,1,0,1,-0.107588989,0.100237871368239,0.0395660952538928,0.503089204201067,0.0100764861780402,0.841226901378652,0.0160229475585331,0.689331023056684,0,1,0,1,0,1,1
X-23678 levels ,met1400,5,-0.044203405,0.372858591986304,0,1,0,1,0,1,0,1,-0.020605275,0.801549183495777,0.101303309486444,0.117502913820601,-0.04990466,0.454102002243838,0.0098129131114979,0.835744933742856,0,1,0,1,0,1,1
X-23680 levels ,met1400,5,0.0077821304203348,0.87988219542851,-0.003189149,0.944445877875689,0.0066939752806868,0.875485786710943,-0.010199098,0.890425342636884,-0.022852004,0.855506396780588,-0.012605345,0.846683054105568,0.0361217144351379,0.635472693920249,-0.014745208,0.764403300303247,-0.050936282,0.214649402751837,0.0128705548549181,0.94046520868644,0.0381172249095428,0.818792291441138,0,1,1
X-23739 levels ,met1400,5,-0.101473937,0.0510766966735108,-0.011297646,0.753765729584278,-0.052840705,0.150183463218355,0.0087959943714806,0.886676331723874,-0.313152315,0.0317207630734646,-0.100163386,0.198604785031168,-0.021116082,0.695836935289734,0.158379794663311,0.0031097360729503,0.0800571683969412,0.127347669937853,-0.104999323,0.183203312417657,-0.155745703,0.0764874976598381,0.158821462879854,0.912127055147162,0.0317207630734646
X-23780 levels ,met1400,5,-0.028789361,0.502455501151105,0,1,0,1,0,1,0,1,-0.004225753,0.949192244312274,0.0247443028098009,0.65647193757254,0.0693609728482404,0.177718949791071,-0.058635971,0.25471875718149,0,1,0,1,0,1,1
X-23782 levels ,met1400,5,-0.037315363,0.351971603732369,0,1,0,1,0,1,0,1,-0.056680736,0.511968467774752,0.0319838983655743,0.544290875481028,-0.036513006,0.468172829904888,-0.044030276,0.391087116240437,0,1,0,1,0,1,1
X-23974 levels ,met1400,5,0.0429620191020732,0.355044177548908,-0.005690158,0.874833098904262,-0.064241475,0.367454749641434,-0.077701526,0.515064603186762,-0.050236985,0.874263471470645,-0.004957408,0.941034138039928,-0.053269006,0.342939045890654,-0.032201832,0.531646566133699,-0.008971691,0.836906229944653,0.163341415069595,0.341501502657801,-0.024453714,0.885774698706189,0,1,1
X-23997 levels ,met1400,5,-0.032063113,0.441898098962558,0,1,0,1,0,1,0,1,-0.059510803,0.36000379411457,0.0907936638121618,0.0959899363894702,0.074840343402913,0.193450668825018,0.0204734310510617,0.606943061856928,0,1,0,1,0,1,1
X-24241 levels ,met1400,5,0.0510425006069918,0.222432797272535,-0.000951857,0.978493892960794,-0.058609174,0.432939194358158,-0.079254829,0.405665170786208,-0.208479735,0.244918503072618,-0.037985844,0.664880101074908,-0.053362571,0.359871860566292,-0.06753671,0.179366355658087,0.0157619260140605,0.773018171628912,-0.013334025,0.896473097092174,-0.304021765,0.0135940296732837,3.84801648014522,0.0090686825116915,0.0090686825116915
X-24243 levels ,met1400,5,-0.014967495,0.732030835142535,0,1,0.0501489041719184,0.525304342468224,-0.046786907,0.724368317569647,-0.081237468,0.896372854303536,0.0514201977444588,0.479253607696423,0.0016071870491601,0.978387535425829,-0.004672034,0.931671041413089,-0.002096467,0.959486709262386,0.189392561075971,0.215056236648385,0.0247045796992836,0.931936051133232,4.59779216198212,0.0611923123988346,1
X-24295 levels ,met1400,5,-0.058764227,0.166914301824082,0.0101248614440308,0.82812276063654,0,1,0,1,0,1,-0.014516334,0.825504378627176,-0.061982733,0.383127455369812,-0.036853255,0.456247150991911,-0.027549914,0.509306906235184,0,1,0,1,0,1,1
X-24306 levels ,met1400,5,-0.030029306,0.516393880885882,0.0088816498413475,0.803370299611044,0,1,0,1,0,1,0.0688503154693046,0.333311637694713,-0.083897874,0.164780836660432,0.0924628940662585,0.0767412010414843,0.0205166425245941,0.658521819138813,0,1,0,1,0,1,1
X-24307 levels ,met1400,5,-0.021597723,0.613930743084445,0,1,0,1,0,1,0,1,0.115881798300947,0.0824567994902378,0.011844842236589,0.84929489371826,0.0723682162814946,0.222394312840885,-0.012629201,0.772540944580652,0,1,0,1,0,1,1
X-24328 levels ,met1400,5,-0.077647779,0.0753288958905834,0,1,0.0574329905374452,0.223605702272702,-0.078849655,0.320295041597266,0.0374682846187612,0.876423749627255,-0.038868346,0.591525043950637,0.081228990924021,0.103002430743752,0.0184133235314154,0.762017742822286,-0.009736602,0.789235058127031,0.0480879402774581,0.606863987411998,0.0501697509864219,0.655102113478801,1.25335992308387,0.195369203445912,1
X-24334 levels ,met1400,5,0.0072213750853529,0.860048072078299,0.014985976657959,0.665369758195013,0,1,0,1,0,1,0.0889821059276646,0.165956982757446,-0.021793778,0.685659353497904,0.0081430039257555,0.869294084964339,0.033378573093877,0.462149130760354,0,1,0,1,0,1,1
X-24337 levels ,met1400,5,-0.079547518,0.0991532725041422,-0.017560675,0.61677238315059,-0.023891937,0.488696133128269,0.0273466418256357,0.636349199594105,0.139238497731903,0.246048445683605,0.107678774670128,0.0975679627230104,0.137000840293339,0.0202056005170902,-0.051021135,0.306571032706412,0.104344707793731,0.0475045654107677,0.0512678714735082,0.506436757659871,-0.093127976,0.428808639397245,-4.377117205,0.0498970461419549,0.0498970461419549
X-24344 levels ,met1400,5,-0.049626253,0.331109755286049,-0.04334764,0.313230073571197,0,1,0,1,0,1,-0.116984269,0.191676217988626,0.0397147679618345,0.64354840939178,0.0111668548314166,0.862586628122562,-0.115830656,0.0450756051100087,0,1,0,1,0,1,1
X-24418 levels ,met1400,5,-0.068028079,0.21472536340016,0,1,-0.006198007,0.830943837727588,0.0326970795630577,0.460588866784008,-0.090378907,0.340920038134082,-0.181480987,0.0453958920288964,0.105716898545162,0.0944083672503665,0.138073205895606,0.0344347011492255,0.0750412004018277,0.0991863538845184,-0.012209167,0.812909719963987,-0.03312732,0.594968502976897,0.81174524615758,0.202760279277132,1
X-24456 levels ,met1400,5,0.0653649102138868,0.155651921153811,-0.047574256,0.227620331257228,0,1,0,1,0,1,-0.017615982,0.808834035028683,0.0875782127868178,0.149675371838363,0.0606363224150434,0.311543742815246,0.0311420734032568,0.526140710210639,0,1,0,1,0,1,1
X-24494 levels ,met1400,5,-0.051860028,0.315277597589446,-0.015881243,0.721826078159123,0.0592614934808489,0.186251378587687,0.0875442694451269,0.253008654646177,0.235457647819223,0.255312145537897,0.0592135336489905,0.479600293728188,0.0483065741273254,0.413691410160758,-0.02713883,0.712225067443583,0.007234498564452,0.86715697279572,-0.006467806,0.960874175607279,-0.043053865,0.685701241070212,-0.686046824,0.581808238169296,1
X-24518 levels ,met1400,5,-0.055045194,0.442306806321575,0,1,-0.015468557,0.579129710569779,0.0197002702074187,0.519973208391801,0.10629865818401,0.0952179858083075,0.0260081177042768,0.720069399508494,0.0087454900698276,0.887409180690444,0.0355145704321075,0.608781656445875,-0.073244289,0.0978110299160562,-0.012578561,0.740331429762845,0.0014495942931811,0.980184652253633,0.141873949892723,0.283671379945905,1
X-24531 levels ,met1400,5,-0.095823662,0.0342351759367105,0.0056402255316137,0.890008577657555,0,1,0,1,0,1,-0.022699274,0.822264342401119,0.0259153427667355,0.665678127628714,0.0729746678812142,0.195045848720898,0.0331195169255901,0.445528311483996,0,1,0,1,0,1,1
X-24544 levels ,met1400,5,0.0212473066034077,0.635644973518682,0,1,-0.014603063,0.793169789305413,0.0605934137003166,0.264771316851518,-0.081774895,0.338661218205163,-0.078020623,0.19963965813198,-0.051782031,0.308599323261358,-0.085815881,0.0904902779156863,-0.023261862,0.532309549329125,-0.052503451,0.496214951683728,-0.049029571,0.553904524572917,0.0902887395709419,0.907050439870634,1
X-24546 levels ,met1400,5,0.0096741382949682,0.849872143093616,0,1,-0.038397557,0.202005731181996,-0.04395131,0.49579921216066,-0.044983327,0.640951702422085,0.0017989593236686,0.979151206539339,-0.136692288,0.0173874705838074,-0.043115001,0.414914320855533,0.0479184389635223,0.280720751217096,-0.000359071,0.994765617614246,-0.088779972,0.40416716741822,0.185203745658658,0.406601487123406,1
X-24556 levels ,met1400,5,-0.020636215,0.681226037377968,0,1,0.0083778264620514,0.822975965265368,0.006538425914062,0.917154597747841,0.0969789077080046,0.45609173303943,-0.067425471,0.37634518319103,0.126495807343349,0.0212614505084172,-0.020372965,0.719467538751427,0.0414030086726166,0.474921972009164,0.0303193222087241,0.853481425475365,0.0229126602208616,0.865177942184629,0,1,1
X-24565 levels ,met1400,5,0.0240577780339261,0.668818430335679,-0.105548351,0.0277899251465493,0,1,0,1,0,1,-0.011751944,0.895422259569448,-0.054009671,0.462818652611816,0.0738734023742891,0.293383933404715,0.0838710934053603,0.134842446513405,0,1,0,1,0,1,1
X-24585 levels ,met1400,5,0.0016580553723558,0.967326137719478,0,1,0,1,0,1,0,1,0.0697596490571716,0.271418781587839,-0.047723325,0.369726635388595,-0.016073193,0.742636172100657,-0.044780011,0.315361076849699,0,1,0,1,0,1,1
X-24588 levels ,met1400,5,-0.061489884,0.119381728668702,-0.024717967,0.558098156678066,0.0570425033960884,0.0337839051597464,0.0294426272846314,0.513436094221113,-0.05549571,0.552517651063846,-0.039694081,0.666197105605921,0.019768002249021,0.703576414572641,-0.01246728,0.795141522693723,-0.07369681,0.141970045857095,0.0065633606986701,0.908904101197184,0.091039676698337,0.154857101297274,0.0609150390254419,0.907757627560992,0.0337839051597464
X-24728 levels ,met1400,5,-0.002467343,0.96033445400944,0,1,0,1,0,1,0,1,0.0655677240093914,0.354951847677098,0.0133861227348105,0.827642640822533,-0.000356683,0.994223728301629,0.0772138379839536,0.112092998154979,0,1,0,1,0,1,1
X-24736 levels ,met1400,5,-0.009358187,0.859273711063977,0.0447032402316985,0.322175098316207,0.0119770944943196,0.753359390173388,0.0544219737205473,0.216678407355425,0.113499597969571,0.342848197567631,0.010837787796559,0.89656924295249,-0.026060402,0.905875147083496,0.0803118373338662,0.222370819252497,0.0551009384713515,0.282659174612613,-0.002596413,0.960332161457491,0.0963335006526983,0.126773895553683,-0.961568999,0.0770745437419567,1
X-24757 levels ,met1400,5,0.0330038060658693,0.495874982490307,0.0080039950080596,0.842570693567189,0,1,0,1,0,1,0.0792711642589759,0.380922923640272,0.0110382303955644,0.859590450163852,0.0350247790566488,0.549114345846247,-0.041684395,0.365013682619774,0,1,0,1,0,1,1
X-24795 levels ,met1400,5,0.0343811285713283,0.57316793675257,0,1,0,1,0,1,0,1,0.0227308374552796,0.787105589217331,0.186787195594184,0.027097766952539,0.0165736498669703,0.796257559860328,0.107107104219536,0.0528203286179893,0,1,0,1,0,1,1
X-24801 levels ,met1400,5,-0.008023667,0.872700383551267,0,1,-0.01005155,0.851952005342907,-0.021786595,0.713496826578859,-0.05501253,0.70280793501904,-0.088838302,0.303624882774666,0.0412507761852049,0.447359836238528,0.0373182999039382,0.512331822318485,-0.014652768,0.711639200887164,-0.037452724,0.5942443037739,-0.0162926,0.874296027058715,2.54487788551492,0.042299659919336,0.042299659919336
X-24811 levels ,met1400,5,-0.027200967,0.566427102048984,0,1,0,1,0,1,0,1,-0.011289256,0.889769079519164,0.0551435191720975,0.378127664328139,0.0261799759392932,0.648094650017168,0.006667810586902,0.88884597384798,0,1,0,1,0,1,1
X-24812 levels ,met1400,5,-0.033481349,0.435734866351435,-0.052798829,0.143881603891314,0,1,0,1,0,1,-0.014316566,0.85099372521385,-0.010824177,0.846233857012925,-0.139065056,0.0066890866072424,-0.064427797,0.118558807611921,0,1,0,1,0,1,1
X-24947 levels ,met1400,5,0.0721044702779506,0.159430233580309,-0.044556325,0.251660384165517,-0.002444359,0.914946382687417,-0.013198346,0.785932816547536,0.0105456361984988,0.848557340277815,-0.157995918,0.0174788941402067,0.751078245697519,0.0184806562229793,-0.050433785,0.315093143561645,-0.022129771,0.639097360379416,0.0238646063446205,0.447711801373131,-0.000891741,0.987259539952015,-0.772190127,0.0543823410684044,1
X-24949 levels ,met1400,5,4.38431390453412e-05,0.999312817038848,0,1,-0.034919515,0.223912410320349,-0.005201574,0.913816541813995,-0.037223118,0.723468181446622,-0.040606341,0.613707715732819,-0.044001915,0.459618171216125,-0.084740747,0.138371086519658,-0.047659687,0.262917181181057,-0.028002267,0.621736665263517,-0.073266328,0.28571166869431,-0.545329353,0.0027824057748558,0.0027824057748558
X-24951 levels ,met1400,5,0.0370262582914352,0.356804032727538,0.0230761520462386,0.497343184145873,0,1,0,1,0,1,-0.049085176,0.443342921068831,-0.040524601,0.442819752059539,-0.014689653,0.775415200863725,-0.160465295,3.08121267270189e-05,0,1,0,1,0,1,1
X-24970 levels ,met1400,5,0.0200961088348913,0.628526993230539,-0.012900429,0.741101375687478,0,1,0,1,0,1,0.0346272580142949,0.624423248654435,-0.084837344,0.20535504211088,0.0622294900859944,0.213736647951463,0.005958868093553,0.898319249984529,0,1,0,1,0,1,1
X-24978 levels ,met1400,5,0.0199404703206309,0.699496579138201,0,1,0,1,0,1,0,1,-0.002208989,0.977879596415476,0.0784897620741138,0.353793132289119,0.0454582070243878,0.449225144347426,0.0471022165288464,0.334068562304713,0,1,0,1,0,1,1
X-25109 levels ,met1400,5,0.0428764869690896,0.427505609525065,0,1,0,1,0,1,0,1,-0.021439494,0.817617269605529,-0.019960198,0.725643067713212,0.11298768050494,0.0521376955498883,0.0985675647267653,0.119881071656562,0,1,0,1,0,1,1
X-25172 levels ,met1400,5,0.0582141070536259,0.216256690256275,-0.003197196,0.930120694312312,0,1,0,1,0,1,-0.024799075,0.711875414992247,-0.077598687,0.160751647165419,0.0567778998285092,0.263263398549039,-0.052731191,0.190937747422662,0,1,0,1,0,1,1
X-25217 levels ,met1400,5,-0.019129969,0.746250445004752,0,1,0,1,0,1,0,1,-0.095265945,0.372075867154688,0.0103702837077258,0.89499777783464,0.0280429401371149,0.699214544959869,-0.115807707,0.0424146602344973,0,1,0,1,0,1,1
X-25265 levels ,met1400,5,0.0252135734018962,0.562744914571596,0,1,0,1,0,1,0,1,-1.02E-05,0.999877052436784,0.0553527758125544,0.321754090820223,-0.031943793,0.541780450352525,0.0029828530087422,0.941496964958395,0,1,0,1,0,1,1
X-25271 levels ,met1400,5,-0.080158011,0.0532997340002228,0.0689633976789685,0.0489145157904704,0,1,0,1,0,1,0.0488730168288912,0.451145972237672,-0.083163043,0.143253213922668,0.0582025452198947,0.242696649646068,0.0196969189573748,0.656564807012794,0,1,0,1,0,1,1
X-25343 levels ,met1400,5,0.0391991136533983,0.435034435708307,0,1,0,1,0,1,0,1,0.0246439432802716,0.724240838162629,-0.01545626,0.775547421337942,0.0017888156105069,0.977348736593629,-0.016460836,0.677280850146135,0,1,0,1,0,1,1
