Row_Name,PhecodeString,coef,lower_CI,upper_CI,pvalue,PhecodeCategory
EGFR,menopausal_and_other_perimenopausal_disorders_status,-0.136420159,-0.314351151,0.041495585,0.132888971,Condition of illness
GHRL,varicella_chickenpox_status,0.070839964,0.029517428,0.112247183,7.89E-04,Condition of illness
GHRL,viral_warts_status,0.061156666,0.011362205,0.111078264,0.016212678,Condition of illness
GHRL,dermatophytosis_status,-0.028045752,-0.063853915,0.007822073,0.12507132,Condition of illness
GHRL,iron_deficiency_anaemia_status,-0.108381698,-0.14363379,-0.073082621,1.72E-09,Condition of illness
GHRL,other_anaemias_status,-0.001325115,-0.034772809,0.032172397,0.938151341,Condition of illness
GHRL,other_hypothyroidism_status,-0.13576292,-0.169191168,-0.102304624,1.77E-15,Condition of illness
GHRL,obesity_status,-0.272650063,-0.30195092,-0.243358656,2.43E-74,Condition of illness
GHRL,disorders_of_lipoprotein_metabolism_and_other_lipidaemias_status,-0.041144001,-0.062952283,-0.019334276,2.18E-04,Condition of illness
GHRL,migraine_status,-0.036175294,-0.077186808,0.004922249,0.084160956,Condition of illness
GHRL,sleep_disorders_status,-0.100742998,-0.144080633,-0.05731614,5.33E-06,Condition of illness
GHRL,mononeuropathies_of_upper_limb_status,-0.018946659,-0.059535111,0.021724152,0.360722964,Condition of illness
GHRL,conjunctivitis_status,-0.036605224,-0.0780422,0.004922183,0.083712248,Condition of illness
GHRL,other_cataract_status,-0.042084925,-0.071352271,-0.012794162,0.004843355,Condition of illness
GHRL,otitis_externa_status,-0.039852755,-0.083000579,0.003390789,0.070536799,Condition of illness
GHRL,other_disorders_of_external_ear_status,0.05466477,0.017342323,0.092058011,0.004128706,Condition of illness
GHRL,otalgia_and_effusion_of_ear_status,0.014873317,-0.035630659,0.065512599,0.56432642,Condition of illness
GHRL,atrial_fibrillation_and_flutter_status,-0.055156531,-0.087144295,-0.023139866,7.30E-04,Condition of illness
GHRL,phlebitis_and_thrombophlebitis_status,-0.050383171,-0.095851872,-0.004810065,0.030057784,Condition of illness
GHRL,varicose_veins_of_lower_extremities_status,-0.04409037,-0.085693312,-0.002400504,0.037986955,Condition of illness
GHRL,haemorrhoids_status,0.003241778,-0.034137503,0.0406885,0.865142713,Condition of illness
GHRL,acute_sinusitis_status,-0.009977046,-0.052662496,0.032805946,0.647248383,Condition of illness
GHRL,acute_pharyngitis_status,-0.00212258,-0.043914487,0.039759156,0.920783573,Condition of illness
GHRL,acute_tonsillitis_status,-0.057338544,-0.102967483,-0.011602554,0.013891482,Condition of illness
GHRL,acute_upper_respiratory_infections_of_multiple_and_unspecified_sites_status,-0.042351829,-0.071594693,-0.013076636,0.004550752,Condition of illness
GHRL,pneumonia_organism_unspecified_status,0.019942989,-0.011660875,0.051591358,0.216464017,Condition of illness
GHRL,unspecified_acute_lower_respiratory_infection_status,-0.027651782,-0.053676069,-0.001606346,0.037363698,Condition of illness
GHRL,vasomotor_and_allergic_rhinitis_status,0.014848647,-0.015605725,0.045345752,0.339596168,Condition of illness
GHRL,other_disorders_of_nose_and_nasal_sinuses_status,-0.002627105,-0.050284124,0.045144106,0.914064277,Condition of illness
GHRL,asthma_status,-0.039020904,-0.065000186,-0.013020668,0.003253263,Condition of illness
GHRL,gastro_oesophageal_reflux_Medical_history_status,0.05206774,0.027303408,0.076861829,3.81E-05,Condition of illness
GHRL,gastritis_and_duodenitis_status,-0.00412921,-0.030920571,0.022688687,0.762701384,Condition of illness
GHRL,dyspepsia_status,0.011654996,-0.033152794,0.056566741,0.610599699,Condition of illness
GHRL,inguinal_hernia_status,0.091956798,0.054549157,0.1294372,1.48E-06,Condition of illness
GHRL,diaphragmatic_hernia_status,0.098600603,0.070736134,0.126510364,4.21E-12,Condition of illness
GHRL,other_non_infective_gastro_enteritis_and_colitis_status,0.045845254,0.008859818,0.082899286,0.015212409,Condition of illness
GHRL,diverticular_Medical_history_of_intestine_status,0.015371623,-0.010426294,0.041195679,0.24310018,Condition of illness
GHRL,irritable_bowel_syndrome_status,0.013748677,-0.022266666,0.049828361,0.454713593,Condition of illness
GHRL,other_functional_intestinal_disorders_status,0.013055437,-0.019187852,0.045346377,0.427759215,Condition of illness
GHRL,other_Medical_historys_of_anus_and_rectum_status,0.052350774,0.021724248,0.083024056,8.15E-04,Condition of illness
GHRL,haemorrhoids_and_perianal_venous_thrombosis_status,0.017565947,-0.012319062,0.047492105,0.249600958,Condition of illness
GHRL,cholelithiasis_status,-0.131229027,-0.166344053,-0.096072157,2.47E-13,Condition of illness
GHRL,cellulitis_status,-0.060251448,-0.095170077,-0.025281652,7.26E-04,Condition of illness
GHRL,atopic_dermatitis_status,-0.004217322,-0.05390671,0.045607237,0.868061207,Condition of illness
GHRL,other_dermatitis_status,0.005164381,-0.024759113,0.035128439,0.735322075,Condition of illness
GHRL,skin_changes_due_to_chronic_exposure_to_nonionising_radiation_status,0.046566963,0.002627975,0.090609198,0.038006081,Condition of illness
GHRL,follicular_cysts_of_skin_and_subcutaneous_tissue_status,-0.015584303,-0.066287228,0.035255062,0.547434822,Condition of illness
GHRL,seborrhoeic_keratosis_status,0.041604383,0.004717285,0.078562551,0.027208894,Condition of illness
GHRL,other_disorders_of_skin_and_subcutaneous_tissue_not_elsewhere_classified_status,0.010843482,-0.019393475,0.041123077,0.48243472,Condition of illness
GHRL,gout_status,0.021943817,-0.022640557,0.066615887,0.335177886,Condition of illness
GHRL,other_arthritis_status,0.003624722,-0.027244861,0.034535276,0.818097143,Condition of illness
GHRL,gonarthrosis_arthrosis_of_knee_status,-0.097634614,-0.12862296,-0.066620508,6.71E-10,Condition of illness
GHRL,other_arthrosis_status,-0.022481038,-0.046408888,0.001458825,0.065603852,Condition of illness
GHRL,acquired_deformities_of_fingers_and_toes_status,0.062862816,0.019134306,0.106697107,0.004889284,Condition of illness
GHRL,internal_derangement_of_knee_status,-0.01308608,-0.056910772,0.030833275,0.558806777,Condition of illness
GHRL,other_joint_disorders_not_elsewhere_classified_status,-0.007011213,-0.030362236,0.01635658,0.556340427,Condition of illness
GHRL,spondylosis_status,-0.001397982,-0.035410582,0.032665543,0.935840107,Condition of illness
GHRL,other_intervertebral_disk_disorders_status,-0.025070832,-0.062897025,0.012824498,0.194326541,Condition of illness
GHRL,dorsalgia_status,-0.011294139,-0.035727256,0.013158453,0.365123874,Condition of illness
GHRL,synovitis_and_tenosynovitis_status,-0.030211812,-0.075127048,0.014811476,0.187916927,Condition of illness
GHRL,soft_tissue_disorders_related_to_use_overuse_and_pressure_status,0.022382459,-0.027773907,0.072669304,0.382391706,Condition of illness
GHRL,fibroblastic_disorders_status,-0.033652544,-0.074574107,0.007350118,0.107349124,Condition of illness
GHRL,shoulder_lesions_status,-0.015947978,-0.051411371,0.019574735,0.378491272,Condition of illness
GHRL,other_enthesopathies_status,0.00329369,-0.033384933,0.040038204,0.860414733,Condition of illness
GHRL,other_soft_tissue_disorders_not_elsewhere_classified_status,-0.029164443,-0.052619689,-0.005695796,0.014834674,Condition of illness
GHRL,osteoporosis_without_pathological_fracture_status,0.11213582,0.072206675,0.152160741,3.84E-08,Condition of illness
GHRL,cystitis_status,0.024741015,-0.022790291,0.072398223,0.308247176,Condition of illness
GHRL,other_disorders_of_urinary_system_status,-0.033634397,-0.061201382,-0.006043114,0.016832653,Condition of illness
GHRL,benign_mammary_dysplasia_status,0.018757592,-0.041101411,0.078829768,0.539821857,Condition of illness
GHRL,unspecified_lump_in_breast_status,0.029364182,-0.023529346,0.082418799,0.277286513,Condition of illness
GHRL,other_disorders_of_breast_status,0.04739402,-0.009605995,0.104580826,0.10374093,Condition of illness
GHRL,noninflammatory_disorders_of_ovary_fallopian_tube_and_broad_ligament_status,0.024040167,-0.033156104,0.081424769,0.410825877,Condition of illness
GHRL,excessive_frequent_and_irregular_menstruation_status,-0.022003101,-0.064509157,0.02058248,0.310748969,Condition of illness
GHRL,other_abnormal_uterine_and_vaginal_bleeding_status,0.050679963,-0.014795998,0.116395602,0.129958788,Condition of illness
GHRL,pain_and_other_conditions_associated_with_female_genital_organs_and_menstrual_cycle_status,-0.019474572,-0.083400155,0.044685533,0.551178854,Condition of illness
GHRL,menopausal_and_other_perimenopausal_disorders_status,-0.029144261,-0.064595454,0.006355596,0.107347942,Condition of illness
GDF15,other_local_infections_of_skin_and_subcutaneous_tissue,0.403218373,0.332744688,0.473692059,3.48E-29,Condition of illness
LGALS4,other_local_infections_of_skin_and_subcutaneous_tissue,0.298552155,0.228674544,0.368429765,5.57E-17,Condition of illness
GDF15,psoriasis,0.282064237,0.202964155,0.361164318,2.77E-12,Condition of illness
LGALS4,psoriasis,0.239569252,0.166484404,0.3126541,1.32E-10,Condition of illness
APOM,female_genital_prolapse,-0.403546819,-0.536859429,-0.270234209,2.98E-09,Condition of illness
APOM,other_local_infections_of_skin_and_subcutaneous_tissue,-0.407011703,-0.548647191,-0.265376216,1.78E-08,Condition of illness
APOM,hyperplasia_of_prostate,-0.255304286,-0.347442808,-0.163165765,5.61E-08,Condition of illness
EGFR,psoriasis,-0.693652852,-0.946232418,-0.441073286,7.34E-08,Condition of illness
EGFR,other_local_infections_of_skin_and_subcutaneous_tissue,-0.639897157,-0.884786119,-0.395008195,3.03E-07,Condition of illness
EGFR,female_genital_prolapse,-0.58110313,-0.806034552,-0.356171709,4.12E-07,Condition of illness
GDF15,influenza_virus_not_identified,0.221035952,0.122474994,0.31959691,1.11E-05,Condition of illness
GHRL,polyp_of_female_genital_tract,-0.084926598,-0.132364734,-0.037488462,4.50E-04,Condition of illness
APOM,single_spontaneous_delivery,-0.273000945,-0.434112384,-0.111889507,8.97E-04,Condition of illness
EGFR,single_spontaneous_delivery,-0.407778588,-0.674965116,-0.140592061,0.002778051,Condition of illness
EGFR,hordeolum_and_chalazion,-0.37198446,-0.653005131,-0.09096379,0.009475998,Condition of illness
EGFR,hyperplasia_of_prostate,-0.22068115,-0.390356655,-0.051005645,0.010798804,Condition of illness
APOM,psoriasis,-0.178567586,-0.326322034,-0.030813138,0.017850701,Condition of illness
GHRL,single_spontaneous_delivery,-0.064767146,-0.118691508,-0.010842785,0.018569529,Condition of illness
APOM,hordeolum_and_chalazion,-0.19519377,-0.358406903,-0.031980636,0.019077804,Condition of illness
GDF15,zoster_herpes_zoster,0.096584112,0.015062838,0.178105386,0.020227004,Condition of illness
GHRL,other_local_infections_of_skin_and_subcutaneous_tissue,-0.056149763,-0.104666159,-0.007633367,0.023308703,Condition of illness
GDF15,polyp_of_female_genital_tract,-0.105465313,-0.201665419,-0.009265208,0.031655674,Condition of illness
APOM,polyp_of_female_genital_tract,-0.151440876,-0.295004877,-0.007876875,0.038687005,Condition of illness
EGFR,influenza_virus_not_identified,-0.296311691,-0.602361225,0.009737842,0.057748515,Condition of illness
GHRL,psoriasis,-0.044436415,-0.094759969,0.00588714,0.083509552,Condition of illness
GHRL,other_noninflammatory_disorders_of_vagina,0.049434546,-0.009263811,0.108132902,0.098811847,Condition of illness
LGALS4,zoster_herpes_zoster,0.056821008,-0.011430224,0.125072241,0.102737776,Condition of illness
GHRL,female_genital_prolapse,-0.036547624,-0.081122217,0.00802697,0.108051146,Condition of illness
LGALS4,influenza_virus_not_identified,0.074699909,-0.016692565,0.166092383,0.109159511,Condition of illness
LGALS4,hyperplasia_of_prostate,0.038710945,-0.00882183,0.08624372,0.110443008,Condition of illness
GDF15,other_disorders_of_ear_not_elsewhere_classified,-0.06204873,-0.148379928,0.024282469,0.158928982,Condition of illness
EGFR,chronic_sinusitis,-0.194787164,-0.467223325,0.077648997,0.161112275,Condition of illness
GDF15,single_spontaneous_delivery,-0.06649133,-0.171962612,0.038979953,0.216606244,Condition of illness
LGALS4,single_spontaneous_delivery,-0.052198683,-0.136484283,0.032086917,0.224816501,Condition of illness
EGFR,polyp_of_female_genital_tract,0.133358381,-0.106113619,0.372830381,0.275064068,Condition of illness
APOM,zoster_herpes_zoster,0.072959788,-0.060693642,0.206613219,0.284655053,Condition of illness
GHRL,hordeolum_and_chalazion,0.03011853,-0.026024071,0.08626113,0.293051173,Condition of illness
LGALS4,chronic_sinusitis,-0.041988368,-0.125012717,0.04103598,0.321576433,Condition of illness
LGALS4,female_genital_prolapse,0.030978839,-0.037811981,0.09976966,0.377431759,Condition of illness
GDF15,other_noninflammatory_disorders_of_vagina,-0.049119848,-0.163132942,0.064893246,0.398443586,Condition of illness
GHRL,influenza_virus_not_identified,-0.0220083,-0.082913896,0.038897296,0.478799324,Condition of illness
GHRL,chronic_sinusitis,-0.019474856,-0.073638682,0.03468897,0.480988122,Condition of illness
APOM,influenza_virus_not_identified,-0.062009092,-0.241210645,0.117192462,0.497641027,Condition of illness
APOM,other_noninflammatory_disorders_of_vagina,-0.04677989,-0.221727147,0.128167367,0.600220749,Condition of illness
EGFR,other_disorders_of_ear_not_elsewhere_classified,-0.058114942,-0.288955754,0.172725871,0.621710592,Condition of illness
GDF15,hordeolum_and_chalazion,0.025854111,-0.077175537,0.12888376,0.622839148,Condition of illness
GDF15,chronic_sinusitis,0.023794974,-0.076187002,0.123776951,0.640888422,Condition of illness
GHRL,hyperplasia_of_prostate,-0.006266793,-0.038655155,0.02612157,0.704515952,Condition of illness
EGFR,zoster_herpes_zoster,-0.043272868,-0.27252553,0.185979795,0.711415718,Condition of illness
LGALS4,hordeolum_and_chalazion,0.014179047,-0.070682641,0.099040735,0.743305612,Condition of illness
APOM,chronic_sinusitis,-0.026521537,-0.186400321,0.133357246,0.745083303,Condition of illness
GHRL,zoster_herpes_zoster,0.007055433,-0.038333388,0.052444254,0.760621147,Condition of illness
LGALS4,other_disorders_of_ear_not_elsewhere_classified,0.009586767,-0.059276369,0.078449904,0.784963929,Condition of illness
GDF15,female_genital_prolapse,-0.01017041,-0.097143989,0.07680317,0.818719798,Condition of illness
APOM,other_disorders_of_ear_not_elsewhere_classified,-0.008884994,-0.142682797,0.124912808,0.896444884,Condition of illness
LGALS4,polyp_of_female_genital_tract,-0.004738806,-0.07917143,0.069693818,0.900695741,Condition of illness
GHRL,other_disorders_of_ear_not_elsewhere_classified,-0.002328375,-0.047910164,0.043253413,0.92025109,Condition of illness
GDF15,hyperplasia_of_prostate,-0.002053414,-0.060421561,0.056314734,0.945027605,Condition of illness
EGFR,other_noninflammatory_disorders_of_vagina,-0.008785534,-0.299866406,0.282295338,0.952827445,Condition of illness
LGALS4,other_noninflammatory_disorders_of_vagina,0.002030872,-0.088212851,0.092274595,0.964818616,Condition of illness
GDF15,Average total household income before tax,-0.177765405,-0.196523607,-0.159007203,1.03E-76,Lifestyles
LGALS4,Average total household income before tax,-0.106557631,-0.122019088,-0.091096174,1.71E-41,Lifestyles
APOM,Average total household income before tax,0.151336658,0.121486697,0.181186618,3.05E-23,Lifestyles
EGFR,Average total household income before tax,0.286652249,0.235436501,0.337867997,5.80E-28,Lifestyles
GHRL,Average total household income before tax,0.037317866,0.0271044,0.047531332,8.12E-13,Lifestyles
GDF15,Time spend outdoors in summer,-0.002831703,-0.043511546,0.037848139,0.891480258,Lifestyles
LGALS4,Time spend outdoors in summer,-0.04635743,-0.079751459,-0.012963402,0.006514518,Lifestyles
APOM,Time spend outdoors in summer,0.175583591,0.11106493,0.240102251,9.65E-08,Lifestyles
EGFR,Time spend outdoors in summer,0.147790054,0.037203643,0.258376466,0.008812803,Lifestyles
GHRL,Time spend outdoors in summer,0.019426115,-0.002570903,0.041423134,0.083477275,Lifestyles
GDF15,Time spent outdoors in winter,-0.036958571,-0.067571189,-0.006345953,0.01797264,Lifestyles
LGALS4,Time spent outdoors in winter,-0.028590339,-0.053798794,-0.003381883,0.026226771,Lifestyles
APOM,Time spent outdoors in winter,0.109496856,0.060799069,0.158194643,1.05E-05,Lifestyles
EGFR,Time spent outdoors in winter,0.210777315,0.127349237,0.294205393,7.38E-07,Lifestyles
